county_name,FIPS,population,date,month_year,Series,Permits,permit_ratio_pop
Forsyth,13117,272887,2022-06-01,Jun 2022,All Single-Family Permits,89.0,3.261423226463701
Forsyth,13117,272887,2022-07-01,Jul 2022,All Single-Family Permits,111.0,4.067617731881695
Forsyth,13117,272887,2022-08-01,Aug 2022,All Single-Family Permits,124.0,4.544005394174145
Forsyth,13117,272887,2022-09-01,Sep 2022,All Single-Family Permits,95.0,3.481294455214063
Forsyth,13117,272887,2022-10-01,Oct 2022,All Single-Family Permits,92.0,3.371358840838882
Forsyth,13117,272887,2022-11-01,Nov 2022,All Single-Family Permits,103.0,3.774456093547879
Forsyth,13117,272887,2022-12-01,Dec 2022,All Single-Family Permits,53.0,1.94219585396153
Forsyth,13117,272887,2022-01-01,Jan 2022,All Multi-Family Permits,4.0,0.1465808191669079
Forsyth,13117,272887,2022-02-01,Feb 2022,All Multi-Family Permits,7.0,0.25651643354208886
Forsyth,13117,272887,2022-03-01,Mar 2022,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2022-04-01,Apr 2022,All Multi-Family Permits,698.0,25.57835294462543
Forsyth,13117,272887,2022-05-01,May 2022,All Multi-Family Permits,54.0,1.9788410587532568
Forsyth,13117,272887,2022-06-01,Jun 2022,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2022-07-01,Jul 2022,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2022-08-01,Aug 2022,All Multi-Family Permits,310.0,11.360013485435362
Forsyth,13117,272887,2022-09-01,Sep 2022,All Multi-Family Permits,5.0,0.18322602395863488
Forsyth,13117,272887,2022-10-01,Oct 2022,All Multi-Family Permits,29.0,1.0627109389600824
Forsyth,13117,272887,2022-11-01,Nov 2022,All Multi-Family Permits,140.0,5.130328670841777
Forsyth,13117,272887,2022-12-01,Dec 2022,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2022-01-01,Jan 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-02-01,Feb 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-03-01,Mar 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-04-01,Apr 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-05-01,May 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-06-01,Jun 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-07-01,Jul 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-08-01,Aug 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-09-01,Sep 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-10-01,Oct 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-11-01,Nov 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-12-01,Dec 2022,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2022-01-01,Jan 2022,Multi-Family Permits (3-4 units),4.0,0.1465808191669079
Forsyth,13117,272887,2022-02-01,Feb 2022,Multi-Family Permits (3-4 units),7.0,0.25651643354208886
Forsyth,13117,272887,2022-03-01,Mar 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-04-01,Apr 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-05-01,May 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-06-01,Jun 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-07-01,Jul 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-08-01,Aug 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-09-01,Sep 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-10-01,Oct 2022,Multi-Family Permits (3-4 units),19.0,0.6962588910428126
Forsyth,13117,272887,2022-11-01,Nov 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-12-01,Dec 2022,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2022-01-01,Jan 2022,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2022-02-01,Feb 2022,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2022-03-01,Mar 2022,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2022-04-01,Apr 2022,Multi-Family Permits (5+ units),698.0,25.57835294462543
Forsyth,13117,272887,2022-05-01,May 2022,Multi-Family Permits (5+ units),54.0,1.9788410587532568
Forsyth,13117,272887,2022-06-01,Jun 2022,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2022-07-01,Jul 2022,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2022-08-01,Aug 2022,Multi-Family Permits (5+ units),310.0,11.360013485435362
Forsyth,13117,272887,2022-09-01,Sep 2022,Multi-Family Permits (5+ units),5.0,0.18322602395863488
Forsyth,13117,272887,2022-10-01,Oct 2022,Multi-Family Permits (5+ units),10.0,0.36645204791726976
Forsyth,13117,272887,2022-11-01,Nov 2022,Multi-Family Permits (5+ units),140.0,5.130328670841777
Forsyth,13117,272887,2022-12-01,Dec 2022,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-01-01,Jan 2023,Total Permits,100.0,3.664520479172698
Forsyth,13117,272887,2023-02-01,Feb 2023,Total Permits,80.0,2.931616383338158
Forsyth,13117,272887,2023-03-01,Mar 2023,Total Permits,128.0,4.690586213341053
Forsyth,13117,272887,2023-04-01,Apr 2023,Total Permits,86.0,3.1514876120885202
Forsyth,13117,272887,2023-05-01,May 2023,Total Permits,107.0,3.921036912714787
Forsyth,13117,272887,2023-06-01,Jun 2023,Total Permits,152.0,5.570071128342501
Forsyth,13117,272887,2023-07-01,Jul 2023,Total Permits,95.0,3.481294455214063
Forsyth,13117,272887,2023-08-01,Aug 2023,Total Permits,201.0,7.365686163137123
Forsyth,13117,272887,2023-09-01,Sep 2023,Total Permits,125.0,4.580650598965872
Forsyth,13117,272887,2023-10-01,Oct 2023,Total Permits,111.0,4.067617731881695
Forsyth,13117,272887,2023-11-01,Nov 2023,Total Permits,85.0,3.114842407296793
Forsyth,13117,272887,2023-12-01,Dec 2023,Total Permits,101.0,3.7011656839644247
Forsyth,13117,272887,2023-01-01,Jan 2023,All Single-Family Permits,100.0,3.664520479172698
Forsyth,13117,272887,2023-02-01,Feb 2023,All Single-Family Permits,80.0,2.931616383338158
Forsyth,13117,272887,2023-03-01,Mar 2023,All Single-Family Permits,128.0,4.690586213341053
Forsyth,13117,272887,2023-04-01,Apr 2023,All Single-Family Permits,86.0,3.1514876120885202
Forsyth,13117,272887,2023-05-01,May 2023,All Single-Family Permits,88.0,3.224778021671974
Forsyth,13117,272887,2023-06-01,Jun 2023,All Single-Family Permits,96.0,3.5179396600057897
Forsyth,13117,272887,2023-07-01,Jul 2023,All Single-Family Permits,95.0,3.481294455214063
Forsyth,13117,272887,2023-08-01,Aug 2023,All Single-Family Permits,82.0,3.0049067929216124
Forsyth,13117,272887,2023-09-01,Sep 2023,All Single-Family Permits,89.0,3.261423226463701
Forsyth,13117,272887,2023-10-01,Oct 2023,All Single-Family Permits,107.0,3.921036912714787
Forsyth,13117,272887,2023-11-01,Nov 2023,All Single-Family Permits,81.0,2.9682615881298853
Forsyth,13117,272887,2023-12-01,Dec 2023,All Single-Family Permits,89.0,3.261423226463701
Forsyth,13117,272887,2023-01-01,Jan 2023,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2023-02-01,Feb 2023,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2023-03-01,Mar 2023,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2023-04-01,Apr 2023,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2023-05-01,May 2023,All Multi-Family Permits,19.0,0.6962588910428126
Forsyth,13117,272887,2023-06-01,Jun 2023,All Multi-Family Permits,56.0,2.052131468336711
Forsyth,13117,272887,2023-07-01,Jul 2023,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2023-08-01,Aug 2023,All Multi-Family Permits,119.0,4.360779370215511
Forsyth,13117,272887,2023-09-01,Sep 2023,All Multi-Family Permits,36.0,1.3192273725021713
Forsyth,13117,272887,2023-10-01,Oct 2023,All Multi-Family Permits,4.0,0.1465808191669079
Forsyth,13117,272887,2023-11-01,Nov 2023,All Multi-Family Permits,4.0,0.1465808191669079
Forsyth,13117,272887,2023-12-01,Dec 2023,All Multi-Family Permits,12.0,0.4397424575007237
Forsyth,13117,272887,2023-01-01,Jan 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-02-01,Feb 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-03-01,Mar 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-04-01,Apr 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-05-01,May 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-06-01,Jun 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-07-01,Jul 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-08-01,Aug 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-09-01,Sep 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-10-01,Oct 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-11-01,Nov 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-12-01,Dec 2023,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2023-01-01,Jan 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-02-01,Feb 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-03-01,Mar 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-04-01,Apr 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-05-01,May 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-06-01,Jun 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-07-01,Jul 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-08-01,Aug 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-09-01,Sep 2023,Multi-Family Permits (3-4 units),4.0,0.1465808191669079
Forsyth,13117,272887,2023-10-01,Oct 2023,Multi-Family Permits (3-4 units),4.0,0.1465808191669079
Forsyth,13117,272887,2023-11-01,Nov 2023,Multi-Family Permits (3-4 units),4.0,0.1465808191669079
Forsyth,13117,272887,2023-12-01,Dec 2023,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2023-01-01,Jan 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-02-01,Feb 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-03-01,Mar 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-04-01,Apr 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-05-01,May 2023,Multi-Family Permits (5+ units),19.0,0.6962588910428126
Forsyth,13117,272887,2023-06-01,Jun 2023,Multi-Family Permits (5+ units),56.0,2.052131468336711
Forsyth,13117,272887,2023-07-01,Jul 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-08-01,Aug 2023,Multi-Family Permits (5+ units),119.0,4.360779370215511
Forsyth,13117,272887,2023-09-01,Sep 2023,Multi-Family Permits (5+ units),32.0,1.1726465533352632
Forsyth,13117,272887,2023-10-01,Oct 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-11-01,Nov 2023,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2023-12-01,Dec 2023,Multi-Family Permits (5+ units),12.0,0.4397424575007237
Forsyth,13117,272887,2024-01-01,Jan 2024,Total Permits,149.0,5.46013551396732
Forsyth,13117,272887,2024-02-01,Feb 2024,Total Permits,179.0,6.5594916577191285
Forsyth,13117,272887,2024-03-01,Mar 2024,Total Permits,407.0,14.91459835023288
Forsyth,13117,272887,2024-04-01,Apr 2024,Total Permits,159.0,5.8265875618845895
Forsyth,13117,272887,2024-05-01,May 2024,Total Permits,151.0,5.533425923550774
Forsyth,13117,272887,2024-06-01,Jun 2024,Total Permits,100.0,3.664520479172698
Forsyth,13117,272887,2024-01-01,Jan 2024,All Single-Family Permits,135.0,4.947102646883142
Forsyth,13117,272887,2024-02-01,Feb 2024,All Single-Family Permits,150.0,5.496780718759047
Forsyth,13117,272887,2024-03-01,Mar 2024,All Single-Family Permits,140.0,5.130328670841777
Forsyth,13117,272887,2024-04-01,Apr 2024,All Single-Family Permits,159.0,5.8265875618845895
Forsyth,13117,272887,2024-05-01,May 2024,All Single-Family Permits,131.0,4.800521827716234
Forsyth,13117,272887,2024-06-01,Jun 2024,All Single-Family Permits,100.0,3.664520479172698
Forsyth,13117,272887,2024-01-01,Jan 2024,All Multi-Family Permits,14.0,0.5130328670841777
Forsyth,13117,272887,2024-02-01,Feb 2024,All Multi-Family Permits,29.0,1.0627109389600824
Forsyth,13117,272887,2024-03-01,Mar 2024,All Multi-Family Permits,267.0,9.784269679391103
Forsyth,13117,272887,2024-04-01,Apr 2024,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2024-05-01,May 2024,All Multi-Family Permits,20.0,0.7329040958345395
Forsyth,13117,272887,2024-06-01,Jun 2024,All Multi-Family Permits,0.0,0.0
Forsyth,13117,272887,2024-01-01,Jan 2024,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2024-02-01,Feb 2024,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2024-03-01,Mar 2024,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2024-04-01,Apr 2024,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2024-05-01,May 2024,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2024-06-01,Jun 2024,Multi-Family Permits (2 units),0.0,0.0
Forsyth,13117,272887,2024-01-01,Jan 2024,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2024-02-01,Feb 2024,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2024-03-01,Mar 2024,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2024-04-01,Apr 2024,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2024-05-01,May 2024,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2024-06-01,Jun 2024,Multi-Family Permits (3-4 units),0.0,0.0
Forsyth,13117,272887,2024-01-01,Jan 2024,Multi-Family Permits (5+ units),14.0,0.5130328670841777
Forsyth,13117,272887,2024-02-01,Feb 2024,Multi-Family Permits (5+ units),29.0,1.0627109389600824
Forsyth,13117,272887,2024-03-01,Mar 2024,Multi-Family Permits (5+ units),267.0,9.784269679391103
Forsyth,13117,272887,2024-04-01,Apr 2024,Multi-Family Permits (5+ units),0.0,0.0
Forsyth,13117,272887,2024-05-01,May 2024,Multi-Family Permits (5+ units),20.0,0.7329040958345395
Forsyth,13117,272887,2024-06-01,Jun 2024,Multi-Family Permits (5+ units),0.0,0.0
Fulton,13121,1079105,2022-01-01,Jan 2022,Total Permits,666.0,6.171781244642551
Fulton,13121,1079105,2022-02-01,Feb 2022,Total Permits,1467.0,13.594599228063998
Fulton,13121,1079105,2022-03-01,Mar 2022,Total Permits,734.0,6.801933083434884
Fulton,13121,1079105,2022-04-01,Apr 2022,Total Permits,1188.0,11.009123301254279
Fulton,13121,1079105,2022-05-01,May 2022,Total Permits,870.0,8.062236761019548
Fulton,13121,1079105,2022-06-01,Jun 2022,Total Permits,891.0,8.25684247594071
Fulton,13121,1079105,2022-07-01,Jul 2022,Total Permits,1790.0,16.587820462327578
Fulton,13121,1079105,2022-08-01,Aug 2022,Total Permits,1523.0,14.113547801187096
Fulton,13121,1079105,2022-09-01,Sep 2022,Total Permits,1414.0,13.103451471358209
Fulton,13121,1079105,2022-10-01,Oct 2022,Total Permits,1590.0,14.734432701173658
Fulton,13121,1079105,2022-11-01,Nov 2022,Total Permits,1019.0,9.44301064307922
Fulton,13121,1079105,2022-12-01,Dec 2022,Total Permits,1473.0,13.650200860898616
Fulton,13121,1079105,2022-01-01,Jan 2022,All Single-Family Permits,295.0,2.7337469477020306
Fulton,13121,1079105,2022-02-01,Feb 2022,All Single-Family Permits,356.0,3.299030214853976
Fulton,13121,1079105,2022-03-01,Mar 2022,All Single-Family Permits,372.0,3.4473012357462895
Fulton,13121,1079105,2022-04-01,Apr 2022,All Single-Family Permits,361.0,3.345364908882824
Fulton,13121,1079105,2022-05-01,May 2022,All Single-Family Permits,306.0,2.8356832745654965
Fulton,13121,1079105,2022-06-01,Jun 2022,All Single-Family Permits,414.0,3.836512665588613
Fulton,13121,1079105,2022-07-01,Jul 2022,All Single-Family Permits,349.0,3.234161643213589
Fulton,13121,1079105,2022-08-01,Aug 2022,All Single-Family Permits,516.0,4.781740423777111
Fulton,13121,1079105,2022-09-01,Sep 2022,All Single-Family Permits,489.0,4.531533076021333
Fulton,13121,1079105,2022-10-01,Oct 2022,All Single-Family Permits,232.0,2.1499298029385465
Fulton,13121,1079105,2022-11-01,Nov 2022,All Single-Family Permits,124.0,1.14910041191543
Fulton,13121,1079105,2022-12-01,Dec 2022,All Single-Family Permits,186.0,1.7236506178731448
Fulton,13121,1079105,2022-01-01,Jan 2022,All Multi-Family Permits,371.0,3.4380342969405198
Fulton,13121,1079105,2022-02-01,Feb 2022,All Multi-Family Permits,1111.0,10.29556901321002
Fulton,13121,1079105,2022-03-01,Mar 2022,All Multi-Family Permits,362.0,3.354631847688594
Fulton,13121,1079105,2022-04-01,Apr 2022,All Multi-Family Permits,827.0,7.663758392371456
Fulton,13121,1079105,2022-05-01,May 2022,All Multi-Family Permits,564.0,5.226553486454052
Fulton,13121,1079105,2022-06-01,Jun 2022,All Multi-Family Permits,477.0,4.420329810352097
Fulton,13121,1079105,2022-07-01,Jul 2022,All Multi-Family Permits,1441.0,13.353658819113988
Fulton,13121,1079105,2022-08-01,Aug 2022,All Multi-Family Permits,1007.0,9.331807377409984
Fulton,13121,1079105,2022-09-01,Sep 2022,All Multi-Family Permits,925.0,8.571918395336876
Fulton,13121,1079105,2022-10-01,Oct 2022,All Multi-Family Permits,1358.0,12.58450289823511
Fulton,13121,1079105,2022-11-01,Nov 2022,All Multi-Family Permits,895.0,8.293910231163789
Fulton,13121,1079105,2022-12-01,Dec 2022,All Multi-Family Permits,1287.0,11.92655024302547
Fulton,13121,1079105,2022-01-01,Jan 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-02-01,Feb 2022,Multi-Family Permits (2 units),4.0,0.03706775522307838
Fulton,13121,1079105,2022-03-01,Mar 2022,Multi-Family Permits (2 units),2.0,0.01853387761153919
Fulton,13121,1079105,2022-04-01,Apr 2022,Multi-Family Permits (2 units),2.0,0.01853387761153919
Fulton,13121,1079105,2022-05-01,May 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-06-01,Jun 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-07-01,Jul 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-08-01,Aug 2022,Multi-Family Permits (2 units),8.0,0.07413551044615677
Fulton,13121,1079105,2022-09-01,Sep 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-10-01,Oct 2022,Multi-Family Permits (2 units),4.0,0.03706775522307838
Fulton,13121,1079105,2022-11-01,Nov 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-12-01,Dec 2022,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2022-01-01,Jan 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-02-01,Feb 2022,Multi-Family Permits (3-4 units),16.0,0.14827102089231353
Fulton,13121,1079105,2022-03-01,Mar 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-04-01,Apr 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-05-01,May 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-06-01,Jun 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-07-01,Jul 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-08-01,Aug 2022,Multi-Family Permits (3-4 units),3.0,0.02780081641730879
Fulton,13121,1079105,2022-09-01,Sep 2022,Multi-Family Permits (3-4 units),3.0,0.02780081641730879
Fulton,13121,1079105,2022-10-01,Oct 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-11-01,Nov 2022,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2022-12-01,Dec 2022,Multi-Family Permits (3-4 units),4.0,0.03706775522307838
Fulton,13121,1079105,2022-01-01,Jan 2022,Multi-Family Permits (5+ units),371.0,3.4380342969405198
Fulton,13121,1079105,2022-02-01,Feb 2022,Multi-Family Permits (5+ units),1091.0,10.11023023709463
Fulton,13121,1079105,2022-03-01,Mar 2022,Multi-Family Permits (5+ units),360.0,3.3360979700770543
Fulton,13121,1079105,2022-04-01,Apr 2022,Multi-Family Permits (5+ units),825.0,7.645224514759917
Fulton,13121,1079105,2022-05-01,May 2022,Multi-Family Permits (5+ units),564.0,5.226553486454052
Fulton,13121,1079105,2022-06-01,Jun 2022,Multi-Family Permits (5+ units),477.0,4.420329810352097
Fulton,13121,1079105,2022-07-01,Jul 2022,Multi-Family Permits (5+ units),1441.0,13.353658819113988
Fulton,13121,1079105,2022-08-01,Aug 2022,Multi-Family Permits (5+ units),996.0,9.229871050546517
Fulton,13121,1079105,2022-09-01,Sep 2022,Multi-Family Permits (5+ units),922.0,8.544117578919568
Fulton,13121,1079105,2022-10-01,Oct 2022,Multi-Family Permits (5+ units),1354.0,12.547435143012034
Fulton,13121,1079105,2022-11-01,Nov 2022,Multi-Family Permits (5+ units),895.0,8.293910231163789
Fulton,13121,1079105,2022-12-01,Dec 2022,Multi-Family Permits (5+ units),1283.0,11.889482487802393
Fulton,13121,1079105,2023-01-01,Jan 2023,Total Permits,1819.0,16.856561687694896
Fulton,13121,1079105,2023-02-01,Feb 2023,Total Permits,870.0,8.062236761019548
Fulton,13121,1079105,2023-03-01,Mar 2023,Total Permits,656.0,6.079111856584855
Fulton,13121,1079105,2023-04-01,Apr 2023,Total Permits,940.0,8.71092247742342
Fulton,13121,1079105,2023-05-01,May 2023,Total Permits,1001.0,9.276205744575366
Fulton,13121,1079105,2023-06-01,Jun 2023,Total Permits,918.0,8.507049823696489
Fulton,13121,1079105,2023-07-01,Jul 2023,Total Permits,1001.0,9.276205744575366
Fulton,13121,1079105,2023-08-01,Aug 2023,Total Permits,737.0,6.829733899852193
Fulton,13121,1079105,2023-09-01,Sep 2023,Total Permits,441.0,4.086720013344392
Fulton,13121,1079105,2023-10-01,Oct 2023,Total Permits,554.0,5.133884098396356
Fulton,13121,1079105,2023-11-01,Nov 2023,Total Permits,522.0,4.837342056611729
Fulton,13121,1079105,2023-12-01,Dec 2023,Total Permits,568.0,5.26362124167713
Fulton,13121,1079105,2023-01-01,Jan 2023,All Single-Family Permits,172.0,1.5939134745923704
Fulton,13121,1079105,2023-02-01,Feb 2023,All Single-Family Permits,192.0,1.7792522507077626
Fulton,13121,1079105,2023-03-01,Mar 2023,All Single-Family Permits,253.0,2.344535517859708
Fulton,13121,1079105,2023-04-01,Apr 2023,All Single-Family Permits,224.0,2.0757942924923896
Fulton,13121,1079105,2023-05-01,May 2023,All Single-Family Permits,318.0,2.9468865402347317
Fulton,13121,1079105,2023-06-01,Jun 2023,All Single-Family Permits,197.0,1.8255869447366104
Fulton,13121,1079105,2023-07-01,Jul 2023,All Single-Family Permits,320.0,2.965420417846271
Fulton,13121,1079105,2023-08-01,Aug 2023,All Single-Family Permits,319.0,2.956153479040501
Fulton,13121,1079105,2023-09-01,Sep 2023,All Single-Family Permits,191.0,1.7699853119019928
Fulton,13121,1079105,2023-10-01,Oct 2023,All Single-Family Permits,188.0,1.7421844954846841
Fulton,13121,1079105,2023-11-01,Nov 2023,All Single-Family Permits,240.0,2.224065313384703
Fulton,13121,1079105,2023-12-01,Dec 2023,All Single-Family Permits,217.0,2.0109257208520024
Fulton,13121,1079105,2023-01-01,Jan 2023,All Multi-Family Permits,1647.0,15.262648213102525
Fulton,13121,1079105,2023-02-01,Feb 2023,All Multi-Family Permits,678.0,6.2829845103117865
Fulton,13121,1079105,2023-03-01,Mar 2023,All Multi-Family Permits,403.0,3.734576338725147
Fulton,13121,1079105,2023-04-01,Apr 2023,All Multi-Family Permits,716.0,6.63512818493103
Fulton,13121,1079105,2023-05-01,May 2023,All Multi-Family Permits,683.0,6.329319204340634
Fulton,13121,1079105,2023-06-01,Jun 2023,All Multi-Family Permits,721.0,6.681462878959879
Fulton,13121,1079105,2023-07-01,Jul 2023,All Multi-Family Permits,681.0,6.3107853267290945
Fulton,13121,1079105,2023-08-01,Aug 2023,All Multi-Family Permits,418.0,3.8735804208116913
Fulton,13121,1079105,2023-09-01,Sep 2023,All Multi-Family Permits,250.0,2.316734701442399
Fulton,13121,1079105,2023-10-01,Oct 2023,All Multi-Family Permits,366.0,3.391699602911672
Fulton,13121,1079105,2023-11-01,Nov 2023,All Multi-Family Permits,282.0,2.613276743227026
Fulton,13121,1079105,2023-12-01,Dec 2023,All Multi-Family Permits,351.0,3.2526955208251285
Fulton,13121,1079105,2023-01-01,Jan 2023,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2023-02-01,Feb 2023,Multi-Family Permits (2 units),4.0,0.03706775522307838
Fulton,13121,1079105,2023-03-01,Mar 2023,Multi-Family Permits (2 units),2.0,0.01853387761153919
Fulton,13121,1079105,2023-04-01,Apr 2023,Multi-Family Permits (2 units),2.0,0.01853387761153919
Fulton,13121,1079105,2023-05-01,May 2023,Multi-Family Permits (2 units),12.0,0.11120326566923516
Fulton,13121,1079105,2023-06-01,Jun 2023,Multi-Family Permits (2 units),2.0,0.01853387761153919
Fulton,13121,1079105,2023-07-01,Jul 2023,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2023-08-01,Aug 2023,Multi-Family Permits (2 units),4.0,0.03706775522307838
Fulton,13121,1079105,2023-09-01,Sep 2023,Multi-Family Permits (2 units),2.0,0.01853387761153919
Fulton,13121,1079105,2023-10-01,Oct 2023,Multi-Family Permits (2 units),4.0,0.03706775522307838
Fulton,13121,1079105,2023-11-01,Nov 2023,Multi-Family Permits (2 units),4.0,0.03706775522307838
Fulton,13121,1079105,2023-12-01,Dec 2023,Multi-Family Permits (2 units),0.0,0.0
Fulton,13121,1079105,2023-01-01,Jan 2023,Multi-Family Permits (3-4 units),0.0,0.0
Fulton,13121,1079105,2023-02-01,Feb 2023,Multi-Family Permits (3-4 units),4.0,0.03706775522307838
Fulton,13121,1079105,2023-03-01,Mar 2023,Multi-Family Permits (3-4 units),0.0,0.0
